Task,Start,Finish,Cores,RequestId
19.5,2022-03-31 21:07:39.466900,2022-03-31 21:10:13.466900,1,
19.5,2022-03-31 21:10:13.466900,2022-03-31 21:12:24.466900,2,
19.5,2022-03-31 21:12:24.466900,2022-03-31 21:13:55.466900,1,
19.5,2022-03-31 21:13:55.466900,2022-03-31 21:15:26.466900,2,
18.5,2022-03-31 20:52:38.466763,2022-03-31 20:55:18.466763,1,
18.5,2022-03-31 20:55:18.466763,2022-03-31 20:57:55.466763,2,
18.5,2022-03-31 20:57:55.466763,2022-03-31 21:00:31.466763,1,
18.5,2022-03-31 21:00:31.466763,2022-03-31 21:02:20.466763,2,
18.5,2022-03-31 21:02:20.466763,2022-03-31 21:03:53.466763,1,
18.5,2022-03-31 21:03:53.466763,2022-03-31 21:06:28.466763,2,
18.5,2022-03-31 21:06:28.466763,2022-03-31 21:09:02.466763,1,
18.5,2022-03-31 21:09:02.466763,2022-03-31 21:11:17.466763,2,
18.5,2022-03-31 21:11:17.466763,2022-03-31 21:12:53.466763,1,
18.5,2022-03-31 21:12:53.466763,2022-03-31 21:14:30.466763,2,
20,2022-03-31 20:56:32.264904,2022-03-31 20:58:49.343924,8,20
21,2022-03-31 20:56:32.265047,2022-03-31 20:57:59.135950,8,21
21.5,2022-03-31 20:56:32.265047,2022-03-31 20:59:11.265047,1,
21.5,2022-03-31 20:59:11.265047,2022-03-31 21:00:50.265047,2,
21.5,2022-03-31 21:00:50.265047,2022-03-31 21:02:23.265047,1,
21.5,2022-03-31 21:02:23.265047,2022-03-31 21:03:55.265047,2,
21.5,2022-03-31 21:03:55.265047,2022-03-31 21:05:27.265047,1,
21.5,2022-03-31 21:05:27.265047,2022-03-31 21:08:04.265047,2,
21.5,2022-03-31 21:08:04.265047,2022-03-31 21:10:39.265047,1,
21.5,2022-03-31 21:10:39.265047,2022-03-31 21:13:13.265047,2,
21.5,2022-03-31 21:13:13.265047,2022-03-31 21:15:47.265047,1,
21.5,2022-03-31 21:15:47.265047,2022-03-31 21:17:31.265047,2,
22,2022-03-31 20:58:11.784786,2022-03-31 21:11:20.559525,2,22
23,2022-03-31 20:58:14.944048,2022-03-31 21:11:15.375482,2,23
24,2022-03-31 20:58:18.076991,2022-03-31 21:11:30.574221,2,24
25,2022-03-31 20:58:21.163614,2022-03-31 21:11:44.097976,2,25
-3,2022-03-31 20:59:31.005829,2022-03-31 20:59:32.007016,20,20
26,2022-03-31 20:59:34.880370,2022-03-31 21:11:57.165888,2,26
27,2022-03-31 20:59:38.078655,2022-03-31 21:11:57.166065,2,27
28,2022-03-31 20:59:41.302129,2022-03-31 21:12:30.554806,2,28
29,2022-03-31 20:59:44.576921,2022-03-31 21:12:30.554977,2,29
23.5,2022-03-31 20:58:14.944048,2022-03-31 21:00:51.944048,1,
23.5,2022-03-31 21:00:51.944048,2022-03-31 21:03:24.944048,2,
23.5,2022-03-31 21:03:24.944048,2022-03-31 21:05:57.944048,1,
23.5,2022-03-31 21:05:57.944048,2022-03-31 21:08:27.944048,2,
23.5,2022-03-31 21:08:27.944048,2022-03-31 21:10:29.944048,1,
23.5,2022-03-31 21:10:29.944048,2022-03-31 21:13:05.944048,2,
23.5,2022-03-31 21:13:05.944048,2022-03-31 21:15:40.944048,1,
23.5,2022-03-31 21:15:40.944048,2022-03-31 21:18:15.944048,2,
23.5,2022-03-31 21:18:15.944048,2022-03-31 21:20:50.944048,1,
23.5,2022-03-31 21:20:50.944048,2022-03-31 21:23:25.944048,2,
22.5,2022-03-31 20:58:11.784786,2022-03-31 21:00:48.784786,1,
22.5,2022-03-31 21:00:48.784786,2022-03-31 21:03:23.784786,2,
22.5,2022-03-31 21:03:23.784786,2022-03-31 21:05:57.784786,1,
22.5,2022-03-31 21:05:57.784786,2022-03-31 21:08:00.784786,2,
22.5,2022-03-31 21:08:00.784786,2022-03-31 21:09:32.784786,1,
22.5,2022-03-31 21:09:32.784786,2022-03-31 21:12:14.784786,2,
22.5,2022-03-31 21:12:14.784786,2022-03-31 21:14:54.784786,1,
22.5,2022-03-31 21:14:54.784786,2022-03-31 21:17:28.784786,2,
22.5,2022-03-31 21:17:28.784786,2022-03-31 21:20:03.784786,1,
22.5,2022-03-31 21:20:03.784786,2022-03-31 21:22:38.784786,2,
24,2022-03-31 21:11:30.574234,2022-03-31 21:11:34.086669,6,24
24.5,2022-03-31 21:11:30.574234,2022-03-31 21:13:22.574234,1,
24.5,2022-03-31 21:13:22.574234,2022-03-31 21:14:55.574234,2,
24.5,2022-03-31 21:14:55.574234,2022-03-31 21:16:27.574234,1,
24.5,2022-03-31 21:16:27.574234,2022-03-31 21:18:01.574234,2,
24.5,2022-03-31 21:18:01.574234,2022-03-31 21:19:33.574234,1,
24.5,2022-03-31 21:19:33.574234,2022-03-31 21:22:11.574234,2,
24.5,2022-03-31 21:22:11.574234,2022-03-31 21:24:52.574234,1,
24.5,2022-03-31 21:24:52.574234,2022-03-31 21:27:32.574234,2,
24.5,2022-03-31 21:27:32.574234,2022-03-31 21:30:10.574234,1,
24.5,2022-03-31 21:30:10.574234,2022-03-31 21:32:45.574234,2,
25,2022-03-31 21:11:44.097991,2022-03-31 21:11:47.154415,8,25
25.5,2022-03-31 21:11:44.097991,2022-03-31 21:14:21.097991,1,
25.5,2022-03-31 21:14:21.097991,2022-03-31 21:16:55.097991,2,
25.5,2022-03-31 21:16:55.097991,2022-03-31 21:19:29.097991,1,
25.5,2022-03-31 21:19:29.097991,2022-03-31 21:21:11.097991,2,
25.5,2022-03-31 21:21:11.097991,2022-03-31 21:22:43.097991,1,
25.5,2022-03-31 21:22:43.097991,2022-03-31 21:25:27.097991,2,
25.5,2022-03-31 21:25:27.097991,2022-03-31 21:28:14.097991,1,
25.5,2022-03-31 21:28:14.097991,2022-03-31 21:30:52.097991,2,
25.5,2022-03-31 21:30:52.097991,2022-03-31 21:33:30.097991,1,
25.5,2022-03-31 21:33:30.097991,2022-03-31 21:36:05.097991,2,
26,2022-03-31 21:11:57.165902,2022-03-31 21:12:20.539415,8,26
27,2022-03-31 21:11:57.166078,2022-03-31 21:12:31.516689,4,27
26.5,2022-03-31 21:11:57.165902,2022-03-31 21:14:35.165902,1,
26.5,2022-03-31 21:14:35.165902,2022-03-31 21:17:13.165902,2,
26.5,2022-03-31 21:17:13.165902,2022-03-31 21:19:19.165902,1,
26.5,2022-03-31 21:19:19.165902,2022-03-31 21:20:58.165902,2,
26.5,2022-03-31 21:20:58.165902,2022-03-31 21:22:35.165902,1,
26.5,2022-03-31 21:22:35.165902,2022-03-31 21:25:11.165902,2,
26.5,2022-03-31 21:25:11.165902,2022-03-31 21:27:46.165902,1,
26.5,2022-03-31 21:27:46.165902,2022-03-31 21:30:20.165902,2,
26.5,2022-03-31 21:30:20.165902,2022-03-31 21:32:54.165902,1,
26.5,2022-03-31 21:32:54.165902,2022-03-31 21:35:16.165902,2,
28,2022-03-31 21:12:30.554823,2022-03-31 21:12:56.412992,8,28
29,2022-03-31 21:12:30.554997,2022-03-31 21:12:48.373068,4,29
27.5,2022-03-31 21:11:57.166078,2022-03-31 21:14:27.166078,1,
27.5,2022-03-31 21:14:27.166078,2022-03-31 21:16:06.166078,2,
27.5,2022-03-31 21:16:06.166078,2022-03-31 21:17:42.166078,1,
27.5,2022-03-31 21:17:42.166078,2022-03-31 21:19:18.166078,2,
27.5,2022-03-31 21:19:18.166078,2022-03-31 21:20:54.166078,1,
27.5,2022-03-31 21:20:54.166078,2022-03-31 21:23:37.166078,2,
27.5,2022-03-31 21:23:37.166078,2022-03-31 21:26:17.166078,1,
27.5,2022-03-31 21:26:17.166078,2022-03-31 21:28:56.166078,2,
27.5,2022-03-31 21:28:56.166078,2022-03-31 21:31:34.166078,1,
27.5,2022-03-31 21:31:34.166078,2022-03-31 21:33:44.166078,2,
30,2022-03-31 21:12:44.352299,2022-03-31 21:13:06.427240,2,30
31,2022-03-31 21:12:47.624643,2022-03-31 21:13:06.427401,2,31
29.5,2022-03-31 21:12:30.554997,2022-03-31 21:15:06.554997,1,
29.5,2022-03-31 21:15:06.554997,2022-03-31 21:17:35.554997,2,
29.5,2022-03-31 21:17:35.554997,2022-03-31 21:19:05.554997,1,
29.5,2022-03-31 21:19:05.554997,2022-03-31 21:20:37.554997,2,
29.5,2022-03-31 21:20:37.554997,2022-03-31 21:22:07.554997,1,
29.5,2022-03-31 21:22:07.554997,2022-03-31 21:24:50.554997,2,
29.5,2022-03-31 21:24:50.554997,2022-03-31 21:27:28.554997,1,
29.5,2022-03-31 21:27:28.554997,2022-03-31 21:30:06.554997,2,
29.5,2022-03-31 21:30:06.554997,2022-03-31 21:32:44.554997,1,
29.5,2022-03-31 21:32:44.554997,2022-03-31 21:35:07.554997,2,
28.5,2022-03-31 21:12:30.554823,2022-03-31 21:15:05.554823,1,
28.5,2022-03-31 21:15:05.554823,2022-03-31 21:17:36.554823,2,
28.5,2022-03-31 21:17:36.554823,2022-03-31 21:19:14.554823,1,
28.5,2022-03-31 21:19:14.554823,2022-03-31 21:20:51.554823,2,
28.5,2022-03-31 21:20:51.554823,2022-03-31 21:22:27.554823,1,
28.5,2022-03-31 21:22:27.554823,2022-03-31 21:25:11.554823,2,
28.5,2022-03-31 21:25:11.554823,2022-03-31 21:27:54.554823,1,
28.5,2022-03-31 21:27:54.554823,2022-03-31 21:30:37.554823,2,
28.5,2022-03-31 21:30:37.554823,2022-03-31 21:33:20.554823,1,
28.5,2022-03-31 21:33:20.554823,2022-03-31 21:35:38.554823,2,
30,2022-03-31 21:13:06.427251,2022-03-31 21:25:01.543343,8,30
31,2022-03-31 21:13:06.427407,2022-03-31 21:25:05.278472,8,31
30.5,2022-03-31 21:13:06.427251,2022-03-31 21:15:50.427251,1,
30.5,2022-03-31 21:15:50.427251,2022-03-31 21:18:33.427251,2,
30.5,2022-03-31 21:18:33.427251,2022-03-31 21:21:14.427251,1,
30.5,2022-03-31 21:21:14.427251,2022-03-31 21:23:49.427251,2,
30.5,2022-03-31 21:23:49.427251,2022-03-31 21:25:40.427251,1,
30.5,2022-03-31 21:25:40.427251,2022-03-31 21:28:10.427251,2,
30.5,2022-03-31 21:28:10.427251,2022-03-31 21:30:37.427251,1,
30.5,2022-03-31 21:30:37.427251,2022-03-31 21:33:02.427251,2,
30.5,2022-03-31 21:33:02.427251,2022-03-31 21:35:28.427251,1,
30.5,2022-03-31 21:35:28.427251,2022-03-31 21:37:54.427251,2,
31.5,2022-03-31 21:13:06.427407,2022-03-31 21:15:43.427407,1,
31.5,2022-03-31 21:15:43.427407,2022-03-31 21:18:18.427407,2,
31.5,2022-03-31 21:18:18.427407,2022-03-31 21:20:54.427407,1,
31.5,2022-03-31 21:20:54.427407,2022-03-31 21:23:21.427407,2,
31.5,2022-03-31 21:23:21.427407,2022-03-31 21:25:01.427407,1,
31.5,2022-03-31 21:25:01.427407,2022-03-31 21:27:30.427407,2,
31.5,2022-03-31 21:27:30.427407,2022-03-31 21:29:57.427407,1,
31.5,2022-03-31 21:29:57.427407,2022-03-31 21:32:23.427407,2,
31.5,2022-03-31 21:32:23.427407,2022-03-31 21:34:48.427407,1,
31.5,2022-03-31 21:34:48.427407,2022-03-31 21:37:14.427407,2,
32,2022-03-31 21:25:17.807716,2022-03-31 21:38:20.697991,2,32
33,2022-03-31 21:25:20.761118,2022-03-31 21:38:21.866452,2,33
34,2022-03-31 21:25:23.875411,2022-03-31 21:38:28.350638,2,34
35,2022-03-31 21:25:26.874239,2022-03-31 21:38:30.111330,2,35
36,2022-03-31 21:25:30.136781,2022-03-31 21:38:35.896014,2,36
37,2022-03-31 21:25:33.191750,2022-03-31 21:38:39.588958,2,37
38,2022-03-31 21:25:36.581424,2022-03-31 21:38:51.463895,2,38
39,2022-03-31 21:25:40.041300,2022-03-31 21:38:45.008811,2,39
32.5,2022-03-31 21:25:17.807716,2022-03-31 21:27:55.807716,1,
32.5,2022-03-31 21:27:55.807716,2022-03-31 21:30:30.807716,2,
32.5,2022-03-31 21:30:30.807716,2022-03-31 21:33:05.807716,1,
32.5,2022-03-31 21:33:05.807716,2022-03-31 21:35:41.807716,2,
32.5,2022-03-31 21:35:41.807716,2022-03-31 21:37:35.807716,1,
32.5,2022-03-31 21:37:35.807716,2022-03-31 21:40:12.807716,2,
32.5,2022-03-31 21:40:12.807716,2022-03-31 21:42:48.807716,1,
32.5,2022-03-31 21:42:48.807716,2022-03-31 21:45:24.807716,2,
32.5,2022-03-31 21:45:24.807716,2022-03-31 21:47:59.807716,1,
32.5,2022-03-31 21:47:59.807716,2022-03-31 21:50:34.807716,2,
33.5,2022-03-31 21:25:20.761118,2022-03-31 21:27:48.761118,1,
33.5,2022-03-31 21:27:48.761118,2022-03-31 21:30:22.761118,2,
33.5,2022-03-31 21:30:22.761118,2022-03-31 21:32:58.761118,1,
33.5,2022-03-31 21:32:58.761118,2022-03-31 21:35:33.761118,2,
33.5,2022-03-31 21:35:33.761118,2022-03-31 21:38:08.761118,1,
33.5,2022-03-31 21:38:08.761118,2022-03-31 21:40:44.761118,2,
33.5,2022-03-31 21:40:44.761118,2022-03-31 21:43:20.761118,1,
33.5,2022-03-31 21:43:20.761118,2022-03-31 21:45:55.761118,2,
33.5,2022-03-31 21:45:55.761118,2022-03-31 21:48:30.761118,1,
33.5,2022-03-31 21:48:30.761118,2022-03-31 21:51:05.761118,2,
34.5,2022-03-31 21:25:23.875411,2022-03-31 21:28:02.875411,1,
34.5,2022-03-31 21:28:02.875411,2022-03-31 21:30:37.875411,2,
34.5,2022-03-31 21:30:37.875411,2022-03-31 21:33:12.875411,1,
34.5,2022-03-31 21:33:12.875411,2022-03-31 21:35:47.875411,2,
34.5,2022-03-31 21:35:47.875411,2022-03-31 21:37:24.875411,1,
34.5,2022-03-31 21:37:24.875411,2022-03-31 21:40:01.875411,2,
34.5,2022-03-31 21:40:01.875411,2022-03-31 21:42:37.875411,1,
34.5,2022-03-31 21:42:37.875411,2022-03-31 21:45:13.875411,2,
34.5,2022-03-31 21:45:13.875411,2022-03-31 21:47:49.875411,1,
34.5,2022-03-31 21:47:49.875411,2022-03-31 21:50:25.875411,2,
35.5,2022-03-31 21:25:26.874239,2022-03-31 21:28:01.874239,1,
35.5,2022-03-31 21:28:01.874239,2022-03-31 21:30:35.874239,2,
35.5,2022-03-31 21:30:35.874239,2022-03-31 21:33:11.874239,1,
35.5,2022-03-31 21:33:11.874239,2022-03-31 21:35:46.874239,2,
35.5,2022-03-31 21:35:46.874239,2022-03-31 21:38:03.874239,1,
35.5,2022-03-31 21:38:03.874239,2022-03-31 21:40:41.874239,2,
35.5,2022-03-31 21:40:41.874239,2022-03-31 21:43:16.874239,1,
35.5,2022-03-31 21:43:16.874239,2022-03-31 21:45:51.874239,2,
35.5,2022-03-31 21:45:51.874239,2022-03-31 21:48:26.874239,1,
35.5,2022-03-31 21:48:26.874239,2022-03-31 21:51:01.874239,2,
36.5,2022-03-31 21:25:30.136781,2022-03-31 21:28:06.136781,1,
36.5,2022-03-31 21:28:06.136781,2022-03-31 21:30:40.136781,2,
36.5,2022-03-31 21:30:40.136781,2022-03-31 21:33:15.136781,1,
36.5,2022-03-31 21:33:15.136781,2022-03-31 21:35:51.136781,2,
36.5,2022-03-31 21:35:51.136781,2022-03-31 21:38:21.136781,1,
36.5,2022-03-31 21:38:21.136781,2022-03-31 21:41:01.136781,2,
36.5,2022-03-31 21:41:01.136781,2022-03-31 21:43:37.136781,1,
36.5,2022-03-31 21:43:37.136781,2022-03-31 21:46:12.136781,2,
36.5,2022-03-31 21:46:12.136781,2022-03-31 21:48:47.136781,1,
36.5,2022-03-31 21:48:47.136781,2022-03-31 21:51:22.136781,2,
37.5,2022-03-31 21:25:33.191750,2022-03-31 21:28:10.191750,1,
37.5,2022-03-31 21:28:10.191750,2022-03-31 21:30:46.191750,2,
37.5,2022-03-31 21:30:46.191750,2022-03-31 21:33:22.191750,1,
37.5,2022-03-31 21:33:22.191750,2022-03-31 21:35:57.191750,2,
37.5,2022-03-31 21:35:57.191750,2022-03-31 21:38:11.191750,1,
37.5,2022-03-31 21:38:11.191750,2022-03-31 21:40:50.191750,2,
37.5,2022-03-31 21:40:50.191750,2022-03-31 21:43:26.191750,1,
37.5,2022-03-31 21:43:26.191750,2022-03-31 21:46:02.191750,2,
37.5,2022-03-31 21:46:02.191750,2022-03-31 21:48:38.191750,1,
37.5,2022-03-31 21:48:38.191750,2022-03-31 21:51:14.191750,2,
39.5,2022-03-31 21:25:40.041300,2022-03-31 21:28:19.041300,1,
39.5,2022-03-31 21:28:19.041300,2022-03-31 21:30:55.041300,2,
39.5,2022-03-31 21:30:55.041300,2022-03-31 21:33:31.041300,1,
39.5,2022-03-31 21:33:31.041300,2022-03-31 21:36:07.041300,2,
39.5,2022-03-31 21:36:07.041300,2022-03-31 21:38:42.041300,1,
39.5,2022-03-31 21:38:42.041300,2022-03-31 21:41:20.041300,2,
39.5,2022-03-31 21:41:20.041300,2022-03-31 21:43:56.041300,1,
39.5,2022-03-31 21:43:56.041300,2022-03-31 21:46:32.041300,2,
39.5,2022-03-31 21:46:32.041300,2022-03-31 21:49:08.041300,1,
39.5,2022-03-31 21:49:08.041300,2022-03-31 21:51:43.041300,2,
38.5,2022-03-31 21:25:36.581424,2022-03-31 21:28:14.581424,1,
38.5,2022-03-31 21:28:14.581424,2022-03-31 21:30:50.581424,2,
38.5,2022-03-31 21:30:50.581424,2022-03-31 21:33:26.581424,1,
38.5,2022-03-31 21:33:26.581424,2022-03-31 21:36:01.581424,2,
38.5,2022-03-31 21:36:01.581424,2022-03-31 21:38:12.581424,1,
38.5,2022-03-31 21:38:12.581424,2022-03-31 21:40:54.581424,2,
38.5,2022-03-31 21:40:54.581424,2022-03-31 21:43:37.581424,1,
38.5,2022-03-31 21:43:37.581424,2022-03-31 21:46:13.581424,2,
38.5,2022-03-31 21:46:13.581424,2022-03-31 21:48:49.581424,1,
38.5,2022-03-31 21:48:49.581424,2022-03-31 21:51:23.581424,2,
40,2022-03-31 21:39:04.478366,2022-03-31 21:52:06.149436,2,40
41,2022-03-31 21:39:07.575829,2022-03-31 21:52:11.221704,2,41
42,2022-03-31 21:39:10.673031,2022-03-31 21:52:13.106468,2,42
43,2022-03-31 21:39:13.678502,2022-03-31 21:52:18.549750,2,43
44,2022-03-31 21:39:16.936259,2022-03-31 21:52:21.629182,2,44
45,2022-03-31 21:39:20.349571,2022-03-31 21:52:27.963465,2,45
46,2022-03-31 21:39:23.877468,2022-03-31 21:52:28.283691,2,46
47,2022-03-31 21:39:27.439607,2022-03-31 21:52:31.345318,2,47
40.5,2022-03-31 21:39:04.478366,2022-03-31 21:41:44.478366,1,
40.5,2022-03-31 21:41:44.478366,2022-03-31 21:44:20.478366,2,
40.5,2022-03-31 21:44:20.478366,2022-03-31 21:46:55.478366,1,
40.5,2022-03-31 21:46:55.478366,2022-03-31 21:49:30.478366,2,
40.5,2022-03-31 21:49:30.478366,2022-03-31 21:51:56.478366,1,
40.5,2022-03-31 21:51:56.478366,2022-03-31 21:54:33.478366,2,
40.5,2022-03-31 21:54:33.478366,2022-03-31 21:57:09.478366,1,
40.5,2022-03-31 21:57:09.478366,2022-03-31 21:59:44.478366,2,
40.5,2022-03-31 21:59:44.478366,2022-03-31 22:02:19.478366,1,
40.5,2022-03-31 22:02:19.478366,2022-03-31 22:04:54.478366,2,
41.5,2022-03-31 21:39:07.575829,2022-03-31 21:41:46.575829,1,
41.5,2022-03-31 21:41:46.575829,2022-03-31 21:44:22.575829,2,
41.5,2022-03-31 21:44:22.575829,2022-03-31 21:46:58.575829,1,
41.5,2022-03-31 21:46:58.575829,2022-03-31 21:48:58.575829,2,
41.5,2022-03-31 21:48:58.575829,2022-03-31 21:50:33.575829,1,
41.5,2022-03-31 21:50:33.575829,2022-03-31 21:53:10.575829,2,
41.5,2022-03-31 21:53:10.575829,2022-03-31 21:55:46.575829,1,
41.5,2022-03-31 21:55:46.575829,2022-03-31 21:58:22.575829,2,
41.5,2022-03-31 21:58:22.575829,2022-03-31 22:00:58.575829,1,
41.5,2022-03-31 22:00:58.575829,2022-03-31 22:03:33.575829,2,
42.5,2022-03-31 21:39:10.673031,2022-03-31 21:41:35.673031,1,
42.5,2022-03-31 21:41:35.673031,2022-03-31 21:43:10.673031,2,
42.5,2022-03-31 21:43:10.673031,2022-03-31 21:44:44.673031,1,
42.5,2022-03-31 21:44:44.673031,2022-03-31 21:46:20.673031,2,
42.5,2022-03-31 21:46:20.673031,2022-03-31 21:47:56.673031,1,
42.5,2022-03-31 21:47:56.673031,2022-03-31 21:50:33.673031,2,
42.5,2022-03-31 21:50:33.673031,2022-03-31 21:53:09.673031,1,
42.5,2022-03-31 21:53:09.673031,2022-03-31 21:55:44.673031,2,
42.5,2022-03-31 21:55:44.673031,2022-03-31 21:58:19.673031,1,
42.5,2022-03-31 21:58:19.673031,2022-03-31 22:00:54.673031,2,
43.5,2022-03-31 21:39:13.678502,2022-03-31 21:41:37.678502,1,
43.5,2022-03-31 21:41:37.678502,2022-03-31 21:43:09.678502,2,
43.5,2022-03-31 21:43:09.678502,2022-03-31 21:44:41.678502,1,
43.5,2022-03-31 21:44:41.678502,2022-03-31 21:46:14.678502,2,
43.5,2022-03-31 21:46:14.678502,2022-03-31 21:47:47.678502,1,
43.5,2022-03-31 21:47:47.678502,2022-03-31 21:50:25.678502,2,
43.5,2022-03-31 21:50:25.678502,2022-03-31 21:53:02.678502,1,
43.5,2022-03-31 21:53:02.678502,2022-03-31 21:55:38.678502,2,
43.5,2022-03-31 21:55:38.678502,2022-03-31 21:58:13.678502,1,
43.5,2022-03-31 21:58:13.678502,2022-03-31 22:00:48.678502,2,
44.5,2022-03-31 21:39:16.936259,2022-03-31 21:41:54.936259,1,
44.5,2022-03-31 21:41:54.936259,2022-03-31 21:44:31.936259,2,
44.5,2022-03-31 21:44:31.936259,2022-03-31 21:47:06.936259,1,
44.5,2022-03-31 21:47:06.936259,2022-03-31 21:49:04.936259,2,
44.5,2022-03-31 21:49:04.936259,2022-03-31 21:50:39.936259,1,
44.5,2022-03-31 21:50:39.936259,2022-03-31 21:53:18.936259,2,
44.5,2022-03-31 21:53:18.936259,2022-03-31 21:55:54.936259,1,
44.5,2022-03-31 21:55:54.936259,2022-03-31 21:58:30.936259,2,
44.5,2022-03-31 21:58:30.936259,2022-03-31 22:01:05.936259,1,
44.5,2022-03-31 22:01:05.936259,2022-03-31 22:03:40.936259,2,
45.5,2022-03-31 21:39:20.349571,2022-03-31 21:42:03.349571,1,
45.5,2022-03-31 21:42:03.349571,2022-03-31 21:44:52.349571,2,
45.5,2022-03-31 21:44:52.349571,2022-03-31 21:47:29.349571,1,
45.5,2022-03-31 21:47:29.349571,2022-03-31 21:49:18.349571,2,
45.5,2022-03-31 21:49:18.349571,2022-03-31 21:50:53.349571,1,
45.5,2022-03-31 21:50:53.349571,2022-03-31 21:53:34.349571,2,
45.5,2022-03-31 21:53:34.349571,2022-03-31 21:56:10.349571,1,
45.5,2022-03-31 21:56:10.349571,2022-03-31 21:58:46.349571,2,
45.5,2022-03-31 21:58:46.349571,2022-03-31 22:01:21.349571,1,
45.5,2022-03-31 22:01:21.349571,2022-03-31 22:03:56.349571,2,
46.5,2022-03-31 21:39:23.877468,2022-03-31 21:41:56.877468,1,
46.5,2022-03-31 21:41:56.877468,2022-03-31 21:44:27.877468,2,
46.5,2022-03-31 21:44:27.877468,2022-03-31 21:46:58.877468,1,
46.5,2022-03-31 21:46:58.877468,2022-03-31 21:49:30.877468,2,
46.5,2022-03-31 21:49:30.877468,2022-03-31 21:52:02.877468,1,
46.5,2022-03-31 21:52:02.877468,2022-03-31 21:54:41.877468,2,
46.5,2022-03-31 21:54:41.877468,2022-03-31 21:57:17.877468,1,
46.5,2022-03-31 21:57:17.877468,2022-03-31 21:59:53.877468,2,
46.5,2022-03-31 21:59:53.877468,2022-03-31 22:02:28.877468,1,
46.5,2022-03-31 22:02:28.877468,2022-03-31 22:05:03.877468,2,
47.5,2022-03-31 21:39:27.439607,2022-03-31 21:42:05.439607,1,
47.5,2022-03-31 21:42:05.439607,2022-03-31 21:44:42.439607,2,
47.5,2022-03-31 21:44:42.439607,2022-03-31 21:47:25.439607,1,
47.5,2022-03-31 21:47:25.439607,2022-03-31 21:50:01.439607,2,
47.5,2022-03-31 21:50:01.439607,2022-03-31 21:52:33.439607,1,
47.5,2022-03-31 21:52:33.439607,2022-03-31 21:55:12.439607,2,
47.5,2022-03-31 21:55:12.439607,2022-03-31 21:57:47.439607,1,
47.5,2022-03-31 21:57:47.439607,2022-03-31 22:00:22.439607,2,
47.5,2022-03-31 22:00:22.439607,2022-03-31 22:02:57.439607,1,
47.5,2022-03-31 22:02:57.439607,2022-03-31 22:05:32.439607,2,
48,2022-03-31 21:52:43.977106,2022-03-31 22:05:48.787396,2,48
49,2022-03-31 21:52:46.954311,2022-03-31 22:05:49.309051,2,49
50,2022-03-31 21:52:49.980168,2022-03-31 22:05:52.459374,2,50
51,2022-03-31 21:52:52.961931,2022-03-31 22:05:54.032318,2,51
52,2022-03-31 21:52:56.259271,2022-03-31 22:06:01.253648,2,52
53,2022-03-31 21:52:59.544100,2022-03-31 22:06:04.499056,2,53
54,2022-03-31 21:53:02.870497,2022-03-31 22:06:07.354991,2,54
55,2022-03-31 21:53:06.417666,2022-03-31 22:06:15.313368,2,55
48.5,2022-03-31 21:52:43.977106,2022-03-31 21:55:22.977106,1,
48.5,2022-03-31 21:55:22.977106,2022-03-31 21:58:02.977106,2,
48.5,2022-03-31 21:58:02.977106,2022-03-31 22:00:38.977106,1,
48.5,2022-03-31 22:00:38.977106,2022-03-31 22:03:13.977106,2,
48.5,2022-03-31 22:03:13.977106,2022-03-31 22:05:38.977106,1,
48.5,2022-03-31 22:05:38.977106,2022-03-31 22:08:16.977106,2,
48.5,2022-03-31 22:08:16.977106,2022-03-31 22:10:52.977106,1,
48.5,2022-03-31 22:10:52.977106,2022-03-31 22:13:28.977106,2,
48.5,2022-03-31 22:13:28.977106,2022-03-31 22:16:04.977106,1,
48.5,2022-03-31 22:16:04.977106,2022-03-31 22:18:39.977106,2,
49.5,2022-03-31 21:52:46.954311,2022-03-31 21:55:23.954311,1,
49.5,2022-03-31 21:55:23.954311,2022-03-31 21:57:59.954311,2,
49.5,2022-03-31 21:57:59.954311,2022-03-31 22:00:33.954311,1,
49.5,2022-03-31 22:00:33.954311,2022-03-31 22:03:06.954311,2,
49.5,2022-03-31 22:03:06.954311,2022-03-31 22:05:33.954311,1,
49.5,2022-03-31 22:05:33.954311,2022-03-31 22:08:09.954311,2,
49.5,2022-03-31 22:08:09.954311,2022-03-31 22:10:45.954311,1,
49.5,2022-03-31 22:10:45.954311,2022-03-31 22:13:20.954311,2,
49.5,2022-03-31 22:13:20.954311,2022-03-31 22:15:55.954311,1,
49.5,2022-03-31 22:15:55.954311,2022-03-31 22:18:30.954311,2,
50.5,2022-03-31 21:52:49.980168,2022-03-31 21:55:27.980168,1,
50.5,2022-03-31 21:55:27.980168,2022-03-31 21:58:03.980168,2,
50.5,2022-03-31 21:58:03.980168,2022-03-31 22:00:39.980168,1,
50.5,2022-03-31 22:00:39.980168,2022-03-31 22:03:14.980168,2,
50.5,2022-03-31 22:03:14.980168,2022-03-31 22:05:49.980168,1,
50.5,2022-03-31 22:05:49.980168,2022-03-31 22:08:25.980168,2,
50.5,2022-03-31 22:08:25.980168,2022-03-31 22:11:01.980168,1,
50.5,2022-03-31 22:11:01.980168,2022-03-31 22:13:37.980168,2,
50.5,2022-03-31 22:13:37.980168,2022-03-31 22:16:13.980168,1,
50.5,2022-03-31 22:16:13.980168,2022-03-31 22:18:49.980168,2,
